id_gpu,id_occurrence,nom_document,communes,type_piece_source,lien_web_document,reference_type,reference_precise,zone_reglementaire_mentionnee,portee_geometrique,extrait_significatif,contexte_documentaire,confiance_extrait,justification,nature_occurrence,nature_juridique_piece,nature_sonore_zone,statut_verification,ocr_utilise,ocr_confiance,priorite
95d3871caefe158c101a466ab9e91c5b,12_246700488_orientations_amenagement_1_20260206.pdf,Plan Local d'Urbanisme intercommunal (PLUi) EUROMETROPOLE DE STRASBOURG,"Achenheim, Bischheim, Blaesheim, Breuschwickersheim, Eckbolsheim, Eckwersheim, Entzheim, Eschau, Fegersheim, Geispolsheim, Hangenbieten, Holtzheim, Hœnheim, Illkirch-Graffenstaden, Kolbsheim, La Wantzenau, Lampertheim, Lingolsheim, Lipsheim, Mittelhausbergen, Mundolsheim, Niederhausbergen, Oberhausbergen, Oberschaeffolsheim, Osthoffen, Ostwald, Plobsheim, Reichstett, Schiltigheim, Souffelweyersheim, Strasbourg, Vendenheim, Wolfisheim",OAP,https://www.geoportail-urbanisme.gouv.fr/api/document/95d3871caefe158c101a466ab9e91c5b/files/246700488_orientations_amenagement_1_20260206.pdf,page,page 312,"Zone d'activité (ZA) le long de la rue du Dépôt, à proximité de la voie ferrée",zone_specifique,"En complément des exigences d’isolation phonique des constructions, la composition globale ainsi que les formes urbaines (implantation et hauteur du bâti) pourront également être conçues de manière à limiter les nuisances sonores.","…a être aménagée. Elle devra être dimensionnée de façon à permettre la circulation des poids lourds. Concernant les modes actifs, l'optimisation des cheminements piétons-cycles sera recherchée pour relier la ZA vers les coeurs de villages. Il s'agira d'aménager une bande cyclable le long de la rue du En complément des exigences d’isolation phonique des constructions, la composition globale ainsi que les formes urbaines (implantation et hauteur du bâti) pourront également être conçues de manière à limiter les nuisances sonores. d’aménagement intégrera cette contrainte. En complément des exigences d’isolation phonique des constructions, la composition globale ainsi que les formes urbaines (implantation et hauteur du bâti) pourront également être conçues de manière à limiter les nuisances sonores. 3.1.3. Intégration qualitat…",forte,"Le passage concerne une zone d'aménagement urbain (ZA) exposée au bruit d'une voie ferrée, et prescrit des mesures allant au-delà de la simple isolation phonique standard : la composition urbaine, l'implantation et la hauteur des bâtiments doivent être conçues pour limiter les nuisances sonores. Cela dépasse le simple renvoi à l'isolement acoustique réglementaire lié au classement sonore, et constitue donc une règle autonome relevant du périmètre diagBruit. La portée est limitée à la zone spécifique concernée par cette nuisance (partie Est de la ZA, le long de la voie ferrée).",prescription,opposable en compatibilité,lutte_bruit_existant,validé,False,,23
95d3871caefe158c101a466ab9e91c5b,13_246700488_orientations_amenagement_1_20260206.pdf,Plan Local d'Urbanisme intercommunal (PLUi) EUROMETROPOLE DE STRASBOURG,"Achenheim, Bischheim, Blaesheim, Breuschwickersheim, Eckbolsheim, Eckwersheim, Entzheim, Eschau, Fegersheim, Geispolsheim, Hangenbieten, Holtzheim, Hœnheim, Illkirch-Graffenstaden, Kolbsheim, La Wantzenau, Lampertheim, Lingolsheim, Lipsheim, Mittelhausbergen, Mundolsheim, Niederhausbergen, Oberhausbergen, Oberschaeffolsheim, Osthoffen, Ostwald, Plobsheim, Reichstett, Schiltigheim, Souffelweyersheim, Strasbourg, Vendenheim, Wolfisheim",OAP,https://www.geoportail-urbanisme.gouv.fr/api/document/95d3871caefe158c101a466ab9e91c5b/files/246700488_orientations_amenagement_1_20260206.pdf,page,page 312,,zone_specifique,"En complément des exigences d’isolation phonique des constructions, la composition globale ainsi que les formes urbaines (implantation et hauteur du bâti) pourront également être conçues de manière à limiter les nuisances sonores.","…antes qui devront être pérennisées, notamment à l'Ouest et au Sud. 3.1.2. Prise en compte des nuisances Cette zone est, en partie, concernée par des nuisances sonores liées à la présence de la voie ferrée à l'Est de la rue du Dépôt, au-delà des voies de stockage des véhicules ferroviaires. Le projet En complément des exigences d’isolation phonique des constructions, la composition globale ainsi que les formes urbaines (implantation et hauteur du bâti) pourront également être conçues de manière à limiter les nuisances sonores. traitement végétalisé des franges comportant au minimum deux strates végétales (arborées, arbustives ou herbacées) constituées d'essences locales. La frange Ouest devra avoir une épaisseur d’environ 5 mètres. Plan Local d’Urbanisme OAP INTERCOMMUNALES SEPTEMBRE 2019 Mundolsheim / Niederhaubergen / S…",forte,"Le passage concerne une OAP sectorielle affectée par le bruit d'une voie ferrée. Au-delà des exigences d'isolation phonique standard (déjà couvertes par le classement sonore), il prescrit que la composition urbaine (implantation et hauteur du bâti) soit conçue pour limiter les nuisances sonores : c'est une règle autonome propre à l'urbanisation, distincte du classement sonore, et qui s'applique spécifiquement à cette zone d'OAP.",recommandation,opposable en compatibilité,lutte_bruit_existant,validé,False,,23
95d3871caefe158c101a466ab9e91c5b,14_246700488_orientations_amenagement_1_20260206.pdf,Plan Local d'Urbanisme intercommunal (PLUi) EUROMETROPOLE DE STRASBOURG,"Achenheim, Bischheim, Blaesheim, Breuschwickersheim, Eckbolsheim, Eckwersheim, Entzheim, Eschau, Fegersheim, Geispolsheim, Hangenbieten, Holtzheim, Hœnheim, Illkirch-Graffenstaden, Kolbsheim, La Wantzenau, Lampertheim, Lingolsheim, Lipsheim, Mittelhausbergen, Mundolsheim, Niederhausbergen, Oberhausbergen, Oberschaeffolsheim, Osthoffen, Ostwald, Plobsheim, Reichstett, Schiltigheim, Souffelweyersheim, Strasbourg, Vendenheim, Wolfisheim",OAP,https://www.geoportail-urbanisme.gouv.fr/api/document/95d3871caefe158c101a466ab9e91c5b/files/246700488_orientations_amenagement_1_20260206.pdf,page,page 313,aire d'accueil des gens du voyage,zone_specifique,"Un merlon paysager et végétalisé sera aménagé en périphérie de l’aire d’accueil des gens du voyage. Ce dernier devra être conçu de manière à : - participer à la qualité d’accueil de ses occupants, - assurer une transition paysagère qualitative avec la future zone d’activité, - limiter les nuisances sonores futures liées à une éventuelle augmentation des flux à proximité de l’aire d’accueil.","…aire d’accueil sera réalisé sur le réseau existant rue du Dépôt pour le traitement des eaux usées. L’aire sera clôturée pour délimiter son espace par rapport à la future zone d’activités et assurer la sécurité des gens du voyage. Le projet d’aire d’accueil intégrera une approche paysagère. Un merlon Un merlon paysager et végétalisé sera aménagé en périphérie de l’aire d’accueil des gens du voyage. Ce dernier devra être conçu de manière à : - participer à la qualité d’accueil de ses occupants, - assurer une transition paysagère qualitative avec la future zone d’activité, - limiter les nuisances sonores futures liées à une éventuelle augmentation des flux à proximité de l’aire d’accueil. d’aménagement global descrit ci-dessus. Plan Local d’Urbanisme OAP INTERCOMMUNALES SEPTEMBRE 2019 Mundolsheim / Niederhaubergen / Souffelweyersheim Eurométropole de Strasbourg",forte,"Le passage prescrit l'aménagement d'un merlon paysager et végétalisé en périphérie de l'aire d'accueil des gens du voyage, destiné notamment à limiter les nuisances sonores liées à l'augmentation des flux à proximité. Il s'agit d'une règle autonome d'aménagement urbain (dispositif anti-bruit) liée à un projet d'accueil de population, donc dans le périmètre diagBruit, applicable à la zone spécifique de l'aire d'accueil.",prescription,opposable en compatibilité,autre,validé,False,,23
95d3871caefe158c101a466ab9e91c5b,2_246700488_orientations_amenagement_2_20260206.pdf,Plan Local d'Urbanisme intercommunal (PLUi) EUROMETROPOLE DE STRASBOURG,"Achenheim, Bischheim, Blaesheim, Breuschwickersheim, Eckbolsheim, Eckwersheim, Entzheim, Eschau, Fegersheim, Geispolsheim, Hangenbieten, Holtzheim, Hœnheim, Illkirch-Graffenstaden, Kolbsheim, La Wantzenau, Lampertheim, Lingolsheim, Lipsheim, Mittelhausbergen, Mundolsheim, Niederhausbergen, Oberhausbergen, Oberschaeffolsheim, Osthoffen, Ostwald, Plobsheim, Reichstett, Schiltigheim, Souffelweyersheim, Strasbourg, Vendenheim, Wolfisheim",OAP,https://www.geoportail-urbanisme.gouv.fr/api/document/95d3871caefe158c101a466ab9e91c5b/files/246700488_orientations_amenagement_2_20260206.pdf,page,page 102,Partie Nord de la zone donnant vers l'autoroute A35,zone_specifique,"3.2.1. La prise en compte des nuisances La partie Nord de la zone, donnant directement vers l'autoroute A35, doit faire l'objet d'un traitement par- ticulier afin de préserver les futurs habitants des éventuelles nuisances (bruit, covisibilité, pollution de l'air). Afin de limiter les impacts de ces nuisances, tout aménagement doit favoriser des formes urbaines et architecturales permettant la limitation de l'exposition des populations, par exemple en travaillant sur","…secteur dans le sens Est-Ouest. Cet itinéraire permet en effet une circulation fluide et de qualité pour les modes doux vers les équipements publics situés au Sud-Est du périmètre (école, collège), ainsi qu'en direction du centre-bourg. 3.2. INTÉGRATION QUALITATIVE DE LA ZONE DANS SON ENVIRONNEMENT 3.2.1. La prise en compte des nuisances La partie Nord de la zone, donnant directement vers l'autoroute A35, doit faire l'objet d'un traitement par- ticulier afin de préserver les futurs habitants des éventuelles nuisances (bruit, covisibilité, pollution de l'air). Afin de limiter les impacts de ces nuisances, tout aménagement doit favoriser des formes urbaines et architecturales permettant la limitation de l'exposition des populations, par exemple en travaillant sur l'implantation et les hauteurs du bâti, l'orientation ou la forme des logements. Par exemple, les bâtiments Plan Local d’Urbanisme OAP COMMUNALES SEPTEMBRE 2019 Commune de Geispolsheim Eurométropole de Strasbourg",forte,"Le passage impose que la partie Nord de la zone, exposée au bruit de l'autoroute A35, fasse l'objet d'un traitement particulier via les formes urbaines et architecturales (implantation, hauteurs, orientation des bâtiments) pour limiter l'exposition des populations au bruit. Il ne s'agit pas d'un simple renvoi au classement sonore mais d'une prescription d'urbanisme autonome concernant l'aménagement du bâti, donc bien dans le périmètre diagBruit. La portée est limitée à la partie Nord de la zone concernée, sans contour automatique disponible.",prescription,opposable en compatibilité,lutte_bruit_existant,validé,False,,23
95d3871caefe158c101a466ab9e91c5b,4_246700488_orientations_amenagement_2_20260206.pdf,Plan Local d'Urbanisme intercommunal (PLUi) EUROMETROPOLE DE STRASBOURG,"Achenheim, Bischheim, Blaesheim, Breuschwickersheim, Eckbolsheim, Eckwersheim, Entzheim, Eschau, Fegersheim, Geispolsheim, Hangenbieten, Holtzheim, Hœnheim, Illkirch-Graffenstaden, Kolbsheim, La Wantzenau, Lampertheim, Lingolsheim, Lipsheim, Mittelhausbergen, Mundolsheim, Niederhausbergen, Oberhausbergen, Oberschaeffolsheim, Osthoffen, Ostwald, Plobsheim, Reichstett, Schiltigheim, Souffelweyersheim, Strasbourg, Vendenheim, Wolfisheim",OAP,https://www.geoportail-urbanisme.gouv.fr/api/document/95d3871caefe158c101a466ab9e91c5b/files/246700488_orientations_amenagement_2_20260206.pdf,page,page 165,secteur de projet (route de Lyon),zone_specifique,Le projet urbain devra donc veiller à mettre en oeuvre des dispositions constructibles destinées à prendre en compte ces nuisances.,"…ertaine perméabilité de l'urbanisation, en permettant des vues vers les berges du canal de dérivation de l'Ill et le cœur d'ilot pour les riverains, et vers la ville pour les habitants. Plan Local d’Urbanisme OAP COMMUNALES SEPTEMBRE 2019 Commune de Illkirch-Graffenstaden Eurométropole de Strasbourg Le projet urbain devra donc veiller à mettre en oeuvre des dispositions constructibles destinées à prendre en compte ces nuisances. destinées à prendre en compte ces nuisances. 3.3. HAUTEUR DES CONSTRUCTIONS La hauteur maximale hors tout des constructions devra respecter la carte jointe à la présente OAP. En cohérence avec les hauteurs constatées dans les opérations récentes d’habitat au Nord, les constructions au Nord du secteu…",forte,"Le passage prescrit que le projet urbain doit intégrer des dispositions constructives pour prendre en compte les nuisances sonores liées à la route de Lyon, au tramway et à des équipements publics. Il ne s'agit pas d'un simple renvoi au classement sonore mais d'une exigence propre à l'OAP visant les futures constructions. La règle s'applique à une zone spécifique du secteur de projet (Sud et Est), donc portée géométrique zone_specifique.",prescription,opposable en compatibilité,lutte_bruit_existant,validé,False,,23
95d3871caefe158c101a466ab9e91c5b,5_246700488_orientations_amenagement_2_20260206.pdf,Plan Local d'Urbanisme intercommunal (PLUi) EUROMETROPOLE DE STRASBOURG,"Achenheim, Bischheim, Blaesheim, Breuschwickersheim, Eckbolsheim, Eckwersheim, Entzheim, Eschau, Fegersheim, Geispolsheim, Hangenbieten, Holtzheim, Hœnheim, Illkirch-Graffenstaden, Kolbsheim, La Wantzenau, Lampertheim, Lingolsheim, Lipsheim, Mittelhausbergen, Mundolsheim, Niederhausbergen, Oberhausbergen, Oberschaeffolsheim, Osthoffen, Ostwald, Plobsheim, Reichstett, Schiltigheim, Souffelweyersheim, Strasbourg, Vendenheim, Wolfisheim",OAP,https://www.geoportail-urbanisme.gouv.fr/api/document/95d3871caefe158c101a466ab9e91c5b/files/246700488_orientations_amenagement_2_20260206.pdf,page,page 190,"Parc d'innovation / ZAC, façade Ouest le long de la Route du Rhin (RM 468)",zone_specifique,"Afin de se prémunir contre ces nuisances, un recul inconstructible de 30 mètres sera établi par rapport à l'axe de la RM 468.","secteur Sud et sera ainsi destiné à accueillir des fonctions collectives (loisirs, sport, petits équipements légers, etc). Plan Local d’Urbanisme OAP COMMUNALES JUIN 2021 Modification n°3 Commune de Illkirch-Graffenstaden Eurométropole de Strasbourg Afin de se prémunir contre ces nuisances, un recul inconstructible de 30 mètres sera établi par rapport à l'axe de la RM 468. 3.4. INTÉGRATION QUALITATIVE DE LA ZONE DANS SON ENVIRONNEMENT Le nouveau quartier sera conçu de façon à tirer au maximum parti de la présence de la forêt. 3.4.1. Orientations relatives aux espaces publics ou d'intérêt collectif L'aménagement de la zone devra renvoyer au traitement spécifique du dom…",forte,"Le passage prescrit un recul inconstructible de 30 mètres par rapport à l'axe de la Route du Rhin pour se prémunir des nuisances sonores, ce qui constitue une règle d'urbanisme autonome (implantation des constructions) et non un simple renvoi au classement sonore ou au PEB. Cette règle concerne bien l'urbanisation à proximité de l'infrastructure (constructibilité des terrains riverains), donc elle relève du périmètre diagBruit et non uniquement de l'infrastructure elle-même. La zone concernée (le parc d'innovation le long de la RM 468) est une zone spécifique du PLU, sans contour administratif générique.",prescription,opposable en compatibilité,lutte_bruit_existant,validé,False,,23
95d3871caefe158c101a466ab9e91c5b,6_246700488_orientations_amenagement_2_20260206.pdf,Plan Local d'Urbanisme intercommunal (PLUi) EUROMETROPOLE DE STRASBOURG,"Achenheim, Bischheim, Blaesheim, Breuschwickersheim, Eckbolsheim, Eckwersheim, Entzheim, Eschau, Fegersheim, Geispolsheim, Hangenbieten, Holtzheim, Hœnheim, Illkirch-Graffenstaden, Kolbsheim, La Wantzenau, Lampertheim, Lingolsheim, Lipsheim, Mittelhausbergen, Mundolsheim, Niederhausbergen, Oberhausbergen, Oberschaeffolsheim, Osthoffen, Ostwald, Plobsheim, Reichstett, Schiltigheim, Souffelweyersheim, Strasbourg, Vendenheim, Wolfisheim",OAP,https://www.geoportail-urbanisme.gouv.fr/api/document/95d3871caefe158c101a466ab9e91c5b/files/246700488_orientations_amenagement_2_20260206.pdf,page,page 233,"Secteur d'OAP La Wantzenau (à proximité RD 223, RD 468 et voie ferrée)",zone_specifique,"Le secteur est soumis aux nuisances sonores liées à la présence des RD 223 et 468 et de la voie ferrée à l'Ouest. La réussite de ce futur quartier tiendra en grande partie à la prise en compte, en amont, de ces nuisances. Afin de limiter les impacts négatifs, on pourra agir sur la composition globale (maillage des voies, ouvertures et fermetures visuelles, ...) et les formes urbaines (implantation du bâti, hauteur du bâti,...).","Commune de La Wantzenau Eurométropole de Strasbourg Le secteur est soumis aux nuisances sonores liées à la présence des RD 223 et 468 et de la voie ferrée à l'Ouest. La réussite de ce futur quartier tiendra en grande partie à la prise en compte, en amont, de ces nuisances. Afin de limiter les impacts négatifs, on pourra agir sur la composition globale (maillage des voies, ouvertures et fermetures visuelles, ...) et les formes urbaines (implantation du bâti, hauteur du bâti,...). amont, de ces nuisances. Afin de limiter les impacts négatifs, on pourra agir sur la composition globale (maillage des voies, ouvertures et fermetures visuelles, ...) et les formes urbaines (implantation du bâti, hauteur du bâti,...). Au-delà des préconisations citées ci-dessus, des dispositions en…",forte,"Le passage identifie un secteur d'aménagement soumis aux nuisances sonores des RD 223, 468 et de la voie ferrée, et recommande d'agir sur la composition urbaine (maillage des voies, ouvertures/fermetures visuelles) et les formes urbaines (implantation et hauteur du bâti) pour limiter les impacts du bruit sur le futur quartier. Cette règle concerne bien l'aménagement urbain et le bâti à proximité des infrastructures, pas seulement les infrastructures elles-mêmes, et va au-delà d'un simple renvoi au classement sonore puisqu'elle prescrit des dispositions de composition urbaine et de forme bâtie.",recommandation,opposable en compatibilité,lutte_bruit_existant,validé,False,,23
95d3871caefe158c101a466ab9e91c5b,7_246700488_orientations_amenagement_2_20260206.pdf,Plan Local d'Urbanisme intercommunal (PLUi) EUROMETROPOLE DE STRASBOURG,"Achenheim, Bischheim, Blaesheim, Breuschwickersheim, Eckbolsheim, Eckwersheim, Entzheim, Eschau, Fegersheim, Geispolsheim, Hangenbieten, Holtzheim, Hœnheim, Illkirch-Graffenstaden, Kolbsheim, La Wantzenau, Lampertheim, Lingolsheim, Lipsheim, Mittelhausbergen, Mundolsheim, Niederhausbergen, Oberhausbergen, Oberschaeffolsheim, Osthoffen, Ostwald, Plobsheim, Reichstett, Schiltigheim, Souffelweyersheim, Strasbourg, Vendenheim, Wolfisheim",OAP,https://www.geoportail-urbanisme.gouv.fr/api/document/95d3871caefe158c101a466ab9e91c5b/files/246700488_orientations_amenagement_2_20260206.pdf,page,page 236,,zone_specifique,"Cette zone est soumise aux nuisances sonores liées à la présence de la voie ferrée à l'Ouest. Cette contrainte doit être prise en compte dès la conception du projet d'aménagement. Afin de limiter les impacts négatifs, il est possible d'agir sur la composition globale (maillage des voies, ouvertures et fermetures visuelles, ...) et/ou sur les formes urbaines (implantation du bâti, hauteur du bâti,.…","…vers la rue des Roses afin d’assurer une perméabilité entre quartiers pour les déplacements doux. Concernant les modes actifs, les déplacements piétons-cycles doivent être sécurisés : - soit par l'aménagement d'espaces de circulation propre (par exemple au niveau de la voie principale de desserte), Cette zone est soumise aux nuisances sonores liées à la présence de la voie ferrée à l'Ouest. Cette contrainte doit être prise en compte dès la conception du projet d'aménagement. Afin de limiter les impacts négatifs, il est possible d'agir sur la composition globale (maillage des voies, ouvertures et fermetures visuelles, ...) et/ou sur les formes urbaines (implantation du bâti, hauteur du bâti,.… contrainte doit être prise en compte dès la conception du projet d'aménagement. Afin de limiter les impacts négatifs, il est possible d'agir sur la composition globale (maillage des voies, ouvertures et fermetures visuelles, ...) et/ou sur les formes urbaines (implantation du bâti, hauteur du bâti,.…",forte,"Le passage identifie une zone spécifique de l'OAP soumise aux nuisances sonores de la voie ferrée et recommande d'agir sur la composition urbaine (maillage des voies, orientation, implantation et hauteur du bâti) dès la conception du projet d'aménagement pour limiter les impacts. Ceci concerne directement la conception des bâtiments et de l'aménagement urbain, donc dans le périmètre diagBruit. Il ne s'agit pas d'un simple renvoi au classement sonore ou au PEB, mais d'une recommandation autonome sur les formes urbaines à adopter. La portée est limitée à cette zone d'OAP particulière, non à l'ensemble du document.",recommandation,opposable en compatibilité,lutte_bruit_existant,validé,False,,23
95d3871caefe158c101a466ab9e91c5b,9_246700488_orientations_amenagement_2_20260206.pdf,Plan Local d'Urbanisme intercommunal (PLUi) EUROMETROPOLE DE STRASBOURG,"Achenheim, Bischheim, Blaesheim, Breuschwickersheim, Eckbolsheim, Eckwersheim, Entzheim, Eschau, Fegersheim, Geispolsheim, Hangenbieten, Holtzheim, Hœnheim, Illkirch-Graffenstaden, Kolbsheim, La Wantzenau, Lampertheim, Lingolsheim, Lipsheim, Mittelhausbergen, Mundolsheim, Niederhausbergen, Oberhausbergen, Oberschaeffolsheim, Osthoffen, Ostwald, Plobsheim, Reichstett, Schiltigheim, Souffelweyersheim, Strasbourg, Vendenheim, Wolfisheim",OAP,https://www.geoportail-urbanisme.gouv.fr/api/document/95d3871caefe158c101a466ab9e91c5b/files/246700488_orientations_amenagement_2_20260206.pdf,page,page 251,Quartier de la Niedermatt,zone_specifique,l'habitat devra être protégé le plus possible des nuisances de la RD 1083 (bruit et pollution de l'air) et de la voie ferrée (bruit),"…illage en aménageant le passage sous la voie ferrée, sous réserve d’études techniques complémentaires. 3.2. INTÉGRATION QUALITATIVE DE LA ZONE DANS SON ENVIRONNEMENT 3.2.1. La prise en compte des nuisances Le quartier de la Niedermatt est particulièrement soumis aux nuisances liées à la présence des l'habitat devra être protégé le plus possible des nuisances de la RD 1083 (bruit et pollution de l'air) et de la voie ferrée (bruit) bâti, ...) et la programmation (localisation et répartition des différents programmes, ...). Ainsi, l'habitat devra être protégé le plus possible des nuisances de la RD 1083 (bruit et pollution de l'air) et de la voie ferrée (bruit). Au-delà des préconisations citées ci-dessus, il sera possible de r…",forte,"Le passage recommande, pour l'aménagement du quartier de la Niedermatt, de prendre en compte les nuisances sonores liées à la RD 1083 et à la voie ferrée dès la conception urbaine (composition des voies, formes urbaines, implantation et hauteur du bâti, programmation), afin de protéger l'habitat du bruit. Il ne s'agit pas d'un simple renvoi au classement sonore mais d'une recommandation d'aménagement urbain et de conception du bâti visant à limiter l'exposition au bruit, ce qui relève du périmètre diagBruit. La règle s'applique spécifiquement au quartier de la Niedermatt, une zone identifiée sans contour administratif automatique.",recommandation,opposable en compatibilité,lutte_bruit_existant,validé,False,,23
95d3871caefe158c101a466ab9e91c5b,10_246700488_orientations_amenagement_2_20260206.pdf,Plan Local d'Urbanisme intercommunal (PLUi) EUROMETROPOLE DE STRASBOURG,"Achenheim, Bischheim, Blaesheim, Breuschwickersheim, Eckbolsheim, Eckwersheim, Entzheim, Eschau, Fegersheim, Geispolsheim, Hangenbieten, Holtzheim, Hœnheim, Illkirch-Graffenstaden, Kolbsheim, La Wantzenau, Lampertheim, Lingolsheim, Lipsheim, Mittelhausbergen, Mundolsheim, Niederhausbergen, Oberhausbergen, Oberschaeffolsheim, Osthoffen, Ostwald, Plobsheim, Reichstett, Schiltigheim, Souffelweyersheim, Strasbourg, Vendenheim, Wolfisheim",OAP,https://www.geoportail-urbanisme.gouv.fr/api/document/95d3871caefe158c101a466ab9e91c5b/files/246700488_orientations_amenagement_2_20260206.pdf,page,page 251,,zone_specifique,"l'habitat devra être protégé le plus possible des nuisances de la RD 1083 (bruit et pollution de l'air) et de la voie ferrée (bruit). Au-delà des préconisations citées ci-dessus, il sera possible de recourir à des dispositifs architecturaux adaptés de type façade double peau.","…tier tiendra en grande partie à la prise en compte, en amont, de ces contraintes et nuisances. Afin de limiter les impacts négatifs, il sera possible d’agir sur la composition globale (maillage des voies, ouvertures et fermetures visuelles, ...), les formes urbaines (implantation du bâti, hauteur du l'habitat devra être protégé le plus possible des nuisances de la RD 1083 (bruit et pollution de l'air) et de la voie ferrée (bruit). Au-delà des préconisations citées ci-dessus, il sera possible de recourir à des dispositifs architecturaux adaptés de type façade double peau. futurs bâtiments visant à aspirer de l'air (VMC, etc) ainsi que les éventuels jardins, balcons et terrasses seront privilégiés sur les façades qui ne sont pas orientées vers la RD 1083. Les bâtiments d'activités ou de stationnement, de plus grand gabarit, pourront jouer le rôle d'écran le long des i…",forte,"Le passage recommande de protéger l'habitat des nuisances sonores de la RD 1083 et de la voie ferrée en agissant sur la composition urbaine, les formes bâties et la programmation, avec des dispositifs architecturaux adaptés (façade double peau) et l'orientation des installations techniques et espaces extérieurs. Il s'agit d'une règle autonome relative à l'aménagement urbain et au bâti à proximité d'infrastructures bruyantes, distincte du classement sonore réglementaire. La portée est limitée géographiquement au secteur concerné par la RD 1083 et la voie ferrée, sans contour administratif automatique.",recommandation,opposable en compatibilité,lutte_bruit_existant,validé,False,,23
95d3871caefe158c101a466ab9e91c5b,11_246700488_orientations_amenagement_2_20260206.pdf,Plan Local d'Urbanisme intercommunal (PLUi) EUROMETROPOLE DE STRASBOURG,"Achenheim, Bischheim, Blaesheim, Breuschwickersheim, Eckbolsheim, Eckwersheim, Entzheim, Eschau, Fegersheim, Geispolsheim, Hangenbieten, Holtzheim, Hœnheim, Illkirch-Graffenstaden, Kolbsheim, La Wantzenau, Lampertheim, Lingolsheim, Lipsheim, Mittelhausbergen, Mundolsheim, Niederhausbergen, Oberhausbergen, Oberschaeffolsheim, Osthoffen, Ostwald, Plobsheim, Reichstett, Schiltigheim, Souffelweyersheim, Strasbourg, Vendenheim, Wolfisheim",OAP,https://www.geoportail-urbanisme.gouv.fr/api/document/95d3871caefe158c101a466ab9e91c5b/files/246700488_orientations_amenagement_2_20260206.pdf,page,page 253,,zone_specifique,"Les activités économiques, de préférence industrielles, artisanales et petite logistique, seront concentrées le long des voies ferrées et au Sud du secteur, pour tirer parti de l'effet de vitrine en entrée d'agglomération et protéger le quartier de la Niedermatt sur le plan acoustique.","…sera encouragé. La qualité urbaine et architecturale sera une préoccupation tout au long du processus d'aménagement. 3.5. LE STATIONNEMENT La place de la voiture au sein du nouveau quartier sera limitée. Des espaces publics de qualité assureront le caractère agréable des parcours piétons au sein du Les activités économiques, de préférence industrielles, artisanales et petite logistique, seront concentrées le long des voies ferrées et au Sud du secteur, pour tirer parti de l'effet de vitrine en entrée d'agglomération et protéger le quartier de la Niedermatt sur le plan acoustique. Le nombre de logements à produire, ainsi que le taux de logements locatifs sociaux, devront se référer aux objectifs de production inscrits dans l'orientation d'aménagement et de programmation "" Habitat "". Au niveau de la partie destinée à l’habitat, les formes urbaines seront diversifiées : des mai…",forte,"Le passage organise la localisation des activités économiques (industrielles, artisanales, logistique) le long des voies ferrées et au Sud du secteur, en indiquant explicitement que cela permet de protéger le quartier de la Niedermatt sur le plan acoustique. Il s'agit d'une règle d'aménagement urbain (organisation spatiale des fonctions au sein du projet) motivée par la protection acoustique d'un quartier résidentiel, ce qui relève bien du périmètre diagBruit (aménagement urbain, pas seulement l'infrastructure ferroviaire elle-même). La portée est limitée à ce secteur d'OAP spécifique.",recommandation,opposable en compatibilité,lutte_bruit_existant,validé,False,,23
