id_gpu,partition_gpu,id_occurrence,code_insee_commune,nature_zone,portee_geometrique,statut_verification_finale,nom_document,communes,type_piece_source,lien_web_document,reference_type,reference_precise,zone_reglementaire_mentionnee,extrait_significatif,contexte_documentaire,confiance_extrait,justification,nature_occurrence,nature_juridique_piece,nature_sonore_zone,ocr_utilise,ocr_confiance,validation_manuelle_statut,validation_manuelle_commentaire
95d3871caefe158c101a466ab9e91c5b,DU_246700488,5_246700488_orientations_amenagement_2_20260206.pdf,,occurrence_locale,zone_specifique,corrigé,Plan Local d'Urbanisme intercommunal (PLUi) EUROMETROPOLE DE STRASBOURG,"Achenheim, Bischheim, Blaesheim, Breuschwickersheim, Eckbolsheim, Eckwersheim, Entzheim, Eschau, Fegersheim, Geispolsheim, Hangenbieten, Holtzheim, Hœnheim, Illkirch-Graffenstaden, Kolbsheim, La Wantzenau, Lampertheim, Lingolsheim, Lipsheim, Mittelhausbergen, Mundolsheim, Niederhausbergen, Oberhausbergen, Oberschaeffolsheim, Osthoffen, Ostwald, Plobsheim, Reichstett, Schiltigheim, Souffelweyersheim, Strasbourg, Vendenheim, Wolfisheim",OAP,https://www.geoportail-urbanisme.gouv.fr/api/document/95d3871caefe158c101a466ab9e91c5b/files/246700488_orientations_amenagement_2_20260206.pdf,page,page 190,OAP Communale COMMUNE DE ILLKIRCH-GRAFFENSTADEN : « SECTEUR SUD DE LA ZAC PII - PARC D’INNOVATION »,"Afin de se prémunir contre ces nuisances, un recul inconstructible de 30 mètres sera établi par rapport à l'axe de la RM 468.","secteur Sud et sera ainsi destiné à accueillir des fonctions collectives (loisirs, sport, petits équipements légers, etc). Plan Local d’Urbanisme OAP COMMUNALES JUIN 2021 Modification n°3 Commune de Illkirch-Graffenstaden Eurométropole de Strasbourg Afin de se prémunir contre ces nuisances, un recul inconstructible de 30 mètres sera établi par rapport à l'axe de la RM 468. 3.4. INTÉGRATION QUALITATIVE DE LA ZONE DANS SON ENVIRONNEMENT Le nouveau quartier sera conçu de façon à tirer au maximum parti de la présence de la forêt. 3.4.1. Orientations relatives aux espaces publics ou d'intérêt collectif L'aménagement de la zone devra renvoyer au traitement spécifique du dom…",forte,"Le passage prescrit un recul inconstructible de 30 mètres par rapport à l'axe de la Route du Rhin pour se prémunir des nuisances sonores, ce qui constitue une règle d'urbanisme autonome (implantation des constructions) et non un simple renvoi au classement sonore ou au PEB. Cette règle concerne bien l'urbanisation à proximité de l'infrastructure (constructibilité des terrains riverains), donc elle relève du périmètre diagBruit et non uniquement de l'infrastructure elle-même. La zone concernée (le parc d'innovation le long de la RM 468) est une zone spécifique du PLU, sans contour administratif générique.",prescription,opposable en compatibilité,lutte_bruit_existant,False,,corrigé,"recul inconstructible de 30 mètres obligatoire par rapport à la RM 468, ""traitées obligatoirement en espaces verts (avec notamment la plantation d'arbres de haute tige) sur 60 % de leur profondeur en bordure de l'alignement pour les reculs inférieurs ou égaux à 15 m et 30 % pour les reculs supérieurs à 15 m"""
95d3871caefe158c101a466ab9e91c5b,DU_246700488,6_246700488_orientations_amenagement_1_20260206.pdf,,occurrence_locale,zone_specifique,validé,Plan Local d'Urbanisme intercommunal (PLUi) EUROMETROPOLE DE STRASBOURG,"Achenheim, Bischheim, Blaesheim, Breuschwickersheim, Eckbolsheim, Eckwersheim, Entzheim, Eschau, Fegersheim, Geispolsheim, Hangenbieten, Holtzheim, Hœnheim, Illkirch-Graffenstaden, Kolbsheim, La Wantzenau, Lampertheim, Lingolsheim, Lipsheim, Mittelhausbergen, Mundolsheim, Niederhausbergen, Oberhausbergen, Oberschaeffolsheim, Osthoffen, Ostwald, Plobsheim, Reichstett, Schiltigheim, Souffelweyersheim, Strasbourg, Vendenheim, Wolfisheim",OAP,https://www.geoportail-urbanisme.gouv.fr/api/document/95d3871caefe158c101a466ab9e91c5b/files/246700488_orientations_amenagement_1_20260206.pdf,page,page 270,OAP Métropolitaine SECTEUR D’ENJEUX D’AGGLOMÉRATION : « ZONE COMMERCIALE NORD »,"les installations techniques des futurs bâtiments visant à aspirer de l’air (VMC) ne pourront pas être implantées sur les façades donnant sur l’A4 et sur la RD 63, - les constructions situées dans les zones de bruit liées aux infrastructures de transport terrestre feront l’objet de dispositifs s’isolation acoustique","…rs de la zone de vigilance du Plan de Protection de l’Atmosphère (PPA) de l’agglomération strasbourgeoise adopté le 4 juin 2014, - permettre l’aménagement des espaces de vente extérieurs, autorisés sous condition d’intégration architecturale ou paysagère, uniquement s’ils s’implanteront en dehors de les installations techniques des futurs bâtiments visant à aspirer de l’air (VMC) ne pourront pas être implantées sur les façades donnant sur l’A4 et sur la RD 63, - les constructions situées dans les zones de bruit liées aux infrastructures de transport terrestre feront l’objet de dispositifs s’isolation acoustique terrestre feront l’objet de dispositifs s’isolation acoustique. 3.2. LES PRINCIPES D’AMÉNAGEMENT PAR SECTEUR Modernisation et restructuration des secteurs dédiés aux activités commerciales • Les plans ci-après représentent les trois secteurs commerciaux existants qui ont vocation à être restructurés…",forte,"Le passage contient deux prescriptions autonomes liées au bruit, distinctes du simple classement sonore : (1) interdiction d'implanter les VMC des futurs bâtiments sur les façades donnant sur l'A4 et la RD 63, et (2) obligation de dispositifs d'isolation acoustique pour les constructions situées dans les zones de bruit liées aux infrastructures de transport terrestre. Ces règles vont au-delà d'un simple renvoi au classement sonore standard car elles imposent des mesures constructives précises (localisation des équipements techniques, isolation) applicables aux bâtiments eux-mêmes, ce qui relève bien du périmètre diagBruit. La portée est géométriquement limitée aux abords de l'A4/RD63 et aux zones de bruit identifiées, donc zone_specifique.",prescription,opposable en compatibilité,lutte_bruit_existant,False,,validé,"sur les secteurs ""zones de bruit liées aux infrastructures de transport terrestre / façades sur A4 et RD 63"", l'OAP interdit ""d'implanter les VMC des futurs bâtiments sur les façades donnant sur l'A4 et la RD 63"". Il s'agit de  ""Intégrer les différentes nuisances du site pour proposer des solutions urbaines, paysagères et architecturales permettant la cohabitation avec du logement : route de Strasbourg (RD 263 : qualité d'air et pollution sonore), autoroutes (qualité d'air et pollution sonore), voie ferrée à l'ouest (pollution sonore), zone commerciale (ponctuellement selon les activités : qualité d'air, pollution sonore, vues peu qualitatives). Cette contextualisation implique également une organisation des logements et un traitement des façades et prolongements extérieurs spécifiques."""
95d3871caefe158c101a466ab9e91c5b,DU_246700488,6_246700488_orientations_amenagement_2_20260206.pdf,,occurrence_locale,zone_specifique,validé,Plan Local d'Urbanisme intercommunal (PLUi) EUROMETROPOLE DE STRASBOURG,"Achenheim, Bischheim, Blaesheim, Breuschwickersheim, Eckbolsheim, Eckwersheim, Entzheim, Eschau, Fegersheim, Geispolsheim, Hangenbieten, Holtzheim, Hœnheim, Illkirch-Graffenstaden, Kolbsheim, La Wantzenau, Lampertheim, Lingolsheim, Lipsheim, Mittelhausbergen, Mundolsheim, Niederhausbergen, Oberhausbergen, Oberschaeffolsheim, Osthoffen, Ostwald, Plobsheim, Reichstett, Schiltigheim, Souffelweyersheim, Strasbourg, Vendenheim, Wolfisheim",OAP,https://www.geoportail-urbanisme.gouv.fr/api/document/95d3871caefe158c101a466ab9e91c5b/files/246700488_orientations_amenagement_2_20260206.pdf,page,page 233,OAP Communale COMMUNE DE LA WANTZENAU : « SECTEUR DU SCHWEMMLOCH »,"Le secteur est soumis aux nuisances sonores liées à la présence des RD 223 et 468 et de la voie ferrée à l'Ouest. La réussite de ce futur quartier tiendra en grande partie à la prise en compte, en amont, de ces nuisances. Afin de limiter les impacts négatifs, on pourra agir sur la composition globale (maillage des voies, ouvertures et fermetures visuelles, ...) et les formes urbaines (implantation du bâti, hauteur du bâti,...).","Commune de La Wantzenau Eurométropole de Strasbourg Le secteur est soumis aux nuisances sonores liées à la présence des RD 223 et 468 et de la voie ferrée à l'Ouest. La réussite de ce futur quartier tiendra en grande partie à la prise en compte, en amont, de ces nuisances. Afin de limiter les impacts négatifs, on pourra agir sur la composition globale (maillage des voies, ouvertures et fermetures visuelles, ...) et les formes urbaines (implantation du bâti, hauteur du bâti,...). amont, de ces nuisances. Afin de limiter les impacts négatifs, on pourra agir sur la composition globale (maillage des voies, ouvertures et fermetures visuelles, ...) et les formes urbaines (implantation du bâti, hauteur du bâti,...). Au-delà des préconisations citées ci-dessus, des dispositions en…",forte,"Le passage identifie un secteur d'aménagement soumis aux nuisances sonores des RD 223, 468 et de la voie ferrée, et recommande d'agir sur la composition urbaine (maillage des voies, ouvertures/fermetures visuelles) et les formes urbaines (implantation et hauteur du bâti) pour limiter les impacts du bruit sur le futur quartier. Cette règle concerne bien l'aménagement urbain et le bâti à proximité des infrastructures, pas seulement les infrastructures elles-mêmes, et va au-delà d'un simple renvoi au classement sonore puisqu'elle prescrit des dispositions de composition urbaine et de forme bâtie.",recommandation,opposable en compatibilité,lutte_bruit_existant,False,,validé,"l'OAP indique que la réussite du quartier va dépendre de la prise en compte des nuisances sonore, au travers de ""composition urbaine (maillage des voies, ouvertures/fermetures visuelles) et les formes urbaines (implantation et hauteur du bâti)"""
95d3871caefe158c101a466ab9e91c5b,DU_246700488,7_246700488_orientations_amenagement_2_20260206.pdf,,occurrence_locale,zone_specifique,corrigé,Plan Local d'Urbanisme intercommunal (PLUi) EUROMETROPOLE DE STRASBOURG,"Achenheim, Bischheim, Blaesheim, Breuschwickersheim, Eckbolsheim, Eckwersheim, Entzheim, Eschau, Fegersheim, Geispolsheim, Hangenbieten, Holtzheim, Hœnheim, Illkirch-Graffenstaden, Kolbsheim, La Wantzenau, Lampertheim, Lingolsheim, Lipsheim, Mittelhausbergen, Mundolsheim, Niederhausbergen, Oberhausbergen, Oberschaeffolsheim, Osthoffen, Ostwald, Plobsheim, Reichstett, Schiltigheim, Souffelweyersheim, Strasbourg, Vendenheim, Wolfisheim",OAP,https://www.geoportail-urbanisme.gouv.fr/api/document/95d3871caefe158c101a466ab9e91c5b/files/246700488_orientations_amenagement_2_20260206.pdf,page,page 236,OAP Communale COMMUNE DE LA WANTZENAU : « SECTEUR TRISSERMATT »,"Cette zone est soumise aux nuisances sonores liées à la présence de la voie ferrée à l'Ouest. Cette contrainte doit être prise en compte dès la conception du projet d'aménagement. Afin de limiter les impacts négatifs, il est possible d'agir sur la composition globale (maillage des voies, ouvertures et fermetures visuelles, ...) et/ou sur les formes urbaines (implantation du bâti, hauteur du bâti,.…","…vers la rue des Roses afin d’assurer une perméabilité entre quartiers pour les déplacements doux. Concernant les modes actifs, les déplacements piétons-cycles doivent être sécurisés : - soit par l'aménagement d'espaces de circulation propre (par exemple au niveau de la voie principale de desserte), Cette zone est soumise aux nuisances sonores liées à la présence de la voie ferrée à l'Ouest. Cette contrainte doit être prise en compte dès la conception du projet d'aménagement. Afin de limiter les impacts négatifs, il est possible d'agir sur la composition globale (maillage des voies, ouvertures et fermetures visuelles, ...) et/ou sur les formes urbaines (implantation du bâti, hauteur du bâti,.… contrainte doit être prise en compte dès la conception du projet d'aménagement. Afin de limiter les impacts négatifs, il est possible d'agir sur la composition globale (maillage des voies, ouvertures et fermetures visuelles, ...) et/ou sur les formes urbaines (implantation du bâti, hauteur du bâti,.…",forte,"Le passage identifie une zone spécifique de l'OAP soumise aux nuisances sonores de la voie ferrée et recommande d'agir sur la composition urbaine (maillage des voies, orientation, implantation et hauteur du bâti) dès la conception du projet d'aménagement pour limiter les impacts. Ceci concerne directement la conception des bâtiments et de l'aménagement urbain, donc dans le périmètre diagBruit. Il ne s'agit pas d'un simple renvoi au classement sonore ou au PEB, mais d'une recommandation autonome sur les formes urbaines à adopter. La portée est limitée à cette zone d'OAP particulière, non à l'ensemble du document.",recommandation,opposable en compatibilité,lutte_bruit_existant,False,,corrigé,"L'OAP ecommande de luttre contreles nuisances sonore de la voie ferrée, des la conception du projet, en agissant sur la composition globale (maillage des voies, ouvertures et fermetures visuelles, ...) et/ou sur les formes urbaines (implantation du bâti, hauteur du bâti"
95d3871caefe158c101a466ab9e91c5b,DU_246700488,8_246700488_orientations_amenagement_2_20260206.pdf,,occurrence_locale,zone_specifique,validé,Plan Local d'Urbanisme intercommunal (PLUi) EUROMETROPOLE DE STRASBOURG,"Achenheim, Bischheim, Blaesheim, Breuschwickersheim, Eckbolsheim, Eckwersheim, Entzheim, Eschau, Fegersheim, Geispolsheim, Hangenbieten, Holtzheim, Hœnheim, Illkirch-Graffenstaden, Kolbsheim, La Wantzenau, Lampertheim, Lingolsheim, Lipsheim, Mittelhausbergen, Mundolsheim, Niederhausbergen, Oberhausbergen, Oberschaeffolsheim, Osthoffen, Ostwald, Plobsheim, Reichstett, Schiltigheim, Souffelweyersheim, Strasbourg, Vendenheim, Wolfisheim",OAP,https://www.geoportail-urbanisme.gouv.fr/api/document/95d3871caefe158c101a466ab9e91c5b/files/246700488_orientations_amenagement_2_20260206.pdf,page,page 251,OAP Communale COMMUNE DE LIPSHEIM : « SECTEUR NIEDERMATT »,"le caractère relativement fermé, pour des raisons acoustiques, des façades latérales Est et Ouest","d'alignement pour assurer un confort d'été et pour participer à la qualité du cadre de vie des futurs habitants du quartier. Plan Local d’Urbanisme OAP COMMUNALES JUIN 2021 Modification n°3 Commune de Lipsheim Eurométropole de Strasbourg le caractère relativement fermé, pour des raisons acoustiques, des façades latérales Est et Ouest Les modes actifs seront privilégiés dans le futur quartier, notamment grâce à une venelle, orientée Est- Ouest, qui permettra une circulation piétonne fluide. Les parcours vers le pôle multimodal et vers le centre de Fegersheim seront privilégiés. Le quartier sera desservi par deux pistes cyclables…",moyenne,"Le passage recommande de fermer relativement les façades latérales Est et Ouest des bâtiments pour des raisons acoustiques, en lien avec la voirie traversant le quartier. C'est une règle d'aménagement/orientation des bâtiments liée au bruit, donc dans le périmètre diagBruit, applicable à une zone d'OAP spécifique.",recommandation,opposable en compatibilité,lutte_bruit_existant,False,,validé,"Sur ce secteur, les questions accoustiques sontclairement identifiées comme étant centrale par le cahpitre 3.2.1 : 3.2.1. La prise en compte des nuisances Le quartier de la Niedermatt est particulièrement soumis aux nuisances liées à la présence des infrastructures de transport qui génèrent un effet de coupure, des nuisances sonores et de la pollution atmosphérique. La réussite de ce futur quartier tiendra en grande partie à la prise en compte, en amont, de ces contraintes et nuisances. Afin de limiter les impacts négatifs, il sera possible d’agir sur la composition globale (maillage des voies, ouvertures et fermetures visuelles, ...), les formes urbaines (implantation du bâti, hauteur du bâti, ...) et la programmation (localisation et répartition des différents programmes, ...). Ainsi, l'habitat devra être protégé le plus possible des nuisances de la RD 1083 (bruit et pollution de l'air) et de la voie ferrée (bruit). Au-delà des préconisations citées ci-dessus, il sera possible de recourir à des dispositifs architecturaux adaptés de type façade double peau. Les installations techniques des futurs bâtiments visant à aspirer de l'air (VMC, etc) ainsi que les éventuels jardins, balcons et terrasses seront privilégiés sur les façades qui ne sont pas orientées vers la RD 1083. Les bâtiments d'activités ou de stationnement, de plus grand gabarit, pourront jouer le rôle d'écran le long des infrastructures. "
95d3871caefe158c101a466ab9e91c5b,DU_246700488,9_246700488_orientations_amenagement_1_20260206.pdf,,occurrence_locale,zone_specifique,corrigé,Plan Local d'Urbanisme intercommunal (PLUi) EUROMETROPOLE DE STRASBOURG,"Achenheim, Bischheim, Blaesheim, Breuschwickersheim, Eckbolsheim, Eckwersheim, Entzheim, Eschau, Fegersheim, Geispolsheim, Hangenbieten, Holtzheim, Hœnheim, Illkirch-Graffenstaden, Kolbsheim, La Wantzenau, Lampertheim, Lingolsheim, Lipsheim, Mittelhausbergen, Mundolsheim, Niederhausbergen, Oberhausbergen, Oberschaeffolsheim, Osthoffen, Ostwald, Plobsheim, Reichstett, Schiltigheim, Souffelweyersheim, Strasbourg, Vendenheim, Wolfisheim",OAP,https://www.geoportail-urbanisme.gouv.fr/api/document/95d3871caefe158c101a466ab9e91c5b/files/246700488_orientations_amenagement_1_20260206.pdf,page,page 290,"OAP Intercommunale ""Aménagements paysagers aux abords de l’A35""",Les principes de cette OAP visent à renforcer les protections naturelles déjà en place contre les nuisances acoustiques et à améliorer la qualité de l’air,"…Nord de l’A 35. Les zones urbanisées d’Entzheim et de Geispolsheim se situent à quelques centaines de mètres seulement de cette infrastructure qui génère de nombreuses nuisances pour les habitants. Celles-ci sont en partie atténuées par l’environnement naturel au Nord (talus, végétation existante). Les principes de cette OAP visent à renforcer les protections naturelles déjà en place contre les nuisances acoustiques et à améliorer la qualité de l’air paysagère des abords de l’autoroute A 35. 3. PRINCIPES D’AMÉNAGEMENT Le secteur devra faire l’objet d’un traitement paysager grâce à une végétalisation comportant des plantations sur plusieurs strates (dont à minima une strate arborée). La nature des plantations devra permettre : - d’atténuer les nu…",forte,"Cette OAP définit un secteur spécifique de part et d'autre de l'A35 destiné à l'acquisition foncière pour créer des espaces végétalisés. L'objectif explicite est de renforcer les protections naturelles contre les nuisances acoustiques via un traitement paysager (végétalisation multi-strates) qui doit permettre d'atténuer les nuisances sonores. Il s'agit d'une règle autonome d'aménagement (traitement paysager anti-bruit) allant au-delà d'un simple renvoi au classement sonore ou au PEB, et concernant l'aménagement urbain (espaces végétalisés, abords de l'autoroute), donc dans le périmètre diagBruit. La portée est limitée au secteur des emplacements réservés identifié sur le plan de zonage, pas à l'ensemble du document.",recommandation,opposable en compatibilité,lutte_bruit_existant,False,,corrigé,"L'OAP Intercommunale ""Aménagements paysagers aux abords de l’A35"" insiste sur la nécéssité de renforcer les protection acoustiques naturelles existantes en utilisant des ressources naturelles et végétales"
95d3871caefe158c101a466ab9e91c5b,DU_246700488,9_246700488_orientations_amenagement_2_20260206.pdf,,occurrence_locale,zone_specifique,corrigé,Plan Local d'Urbanisme intercommunal (PLUi) EUROMETROPOLE DE STRASBOURG,"Achenheim, Bischheim, Blaesheim, Breuschwickersheim, Eckbolsheim, Eckwersheim, Entzheim, Eschau, Fegersheim, Geispolsheim, Hangenbieten, Holtzheim, Hœnheim, Illkirch-Graffenstaden, Kolbsheim, La Wantzenau, Lampertheim, Lingolsheim, Lipsheim, Mittelhausbergen, Mundolsheim, Niederhausbergen, Oberhausbergen, Oberschaeffolsheim, Osthoffen, Ostwald, Plobsheim, Reichstett, Schiltigheim, Souffelweyersheim, Strasbourg, Vendenheim, Wolfisheim",OAP,https://www.geoportail-urbanisme.gouv.fr/api/document/95d3871caefe158c101a466ab9e91c5b/files/246700488_orientations_amenagement_2_20260206.pdf,page,page 251,OAP Communale COMMUNE DE LIPSHEIM : « SECTEUR NIEDERMATT »,l'habitat devra être protégé le plus possible des nuisances de la RD 1083 (bruit et pollution de l'air) et de la voie ferrée (bruit),"…illage en aménageant le passage sous la voie ferrée, sous réserve d’études techniques complémentaires. 3.2. INTÉGRATION QUALITATIVE DE LA ZONE DANS SON ENVIRONNEMENT 3.2.1. La prise en compte des nuisances Le quartier de la Niedermatt est particulièrement soumis aux nuisances liées à la présence des l'habitat devra être protégé le plus possible des nuisances de la RD 1083 (bruit et pollution de l'air) et de la voie ferrée (bruit) bâti, ...) et la programmation (localisation et répartition des différents programmes, ...). Ainsi, l'habitat devra être protégé le plus possible des nuisances de la RD 1083 (bruit et pollution de l'air) et de la voie ferrée (bruit). Au-delà des préconisations citées ci-dessus, il sera possible de r…",forte,"Le passage recommande, pour l'aménagement du quartier de la Niedermatt, de prendre en compte les nuisances sonores liées à la RD 1083 et à la voie ferrée dès la conception urbaine (composition des voies, formes urbaines, implantation et hauteur du bâti, programmation), afin de protéger l'habitat du bruit. Il ne s'agit pas d'un simple renvoi au classement sonore mais d'une recommandation d'aménagement urbain et de conception du bâti visant à limiter l'exposition au bruit, ce qui relève du périmètre diagBruit. La règle s'applique spécifiquement au quartier de la Niedermatt, une zone identifiée sans contour administratif automatique.",recommandation,opposable en compatibilité,lutte_bruit_existant,False,,corrigé,"""Le quartier de la Niedermatt est particulièrement soumis aux nuisances liées à la présence des infrastructures de transport qui génèrent un effet de coupure, des nuisances sonores et de la pollution atmosphérique. La réussite de ce futur quartier tiendra en grande partie à la prise en compte, en amont, de ces contraintes et nuisances. Afin de limiter les impacts négatifs, il sera possible d’agir sur la composition globale (maillage des voies, ouvertures et fermetures visuelles, ...), les formes urbaines (implantation du bâti, hauteur du bâti, ...) et la programmation (localisation et répartition des différents programmes, ...). Ainsi, l'habitat devra être protégé le plus possible des nuisances de la RD 1083 (bruit et pollution de l'air) et de la voie ferrée (bruit). Au-delà des préconisations citées ci-dessus, il sera possible de recourir à des dispositifs architecturaux adaptés de type façade double peau. Les installations techniques des futurs bâtiments visant à aspirer de l'air (VMC, etc) ainsi que les éventuels jardins, balcons et terrasses seront privilégiés sur les façades qui ne sont pas orientées vers la RD 1083. Les bâtiments d'activités ou de stationnement, de plus grand gabarit, pourront jouer le rôle d'écran le long des infrastructures. "" ""Les activités économiques, de préférence industrielles, artisanales et petite logistique, seront concentrées le long des voies ferrées et au Sud du secteur, pour tirer parti de l'effet de vitrine en entrée d'agglomération et protéger le quartier de la Niedermatt sur le plan acoustique"""
5ef7415de742b3e83e90bd4ca2f8e2f0,PSMV_67482,2_67482_reglement_20230707.pdf,,occurrence_locale,administrative,validé,Plan de Sauvegarde et de Mise en Valeur (PSMV) STRASBOURG,Strasbourg,PSMV,https://www.geoportail-urbanisme.gouv.fr/api/document/5ef7415de742b3e83e90bd4ca2f8e2f0/files/67482_reglement_20230707.pdf,alinea,Article 7,PSMV,"Des modifications peuvent être autorisées dans le but de l’amélioration de l’habitabilité des locaux notamment hygiène, isolation thermique et acoustique, accessibilité, … sous conditions de ne pas altérer des éléments de valeur patrimoniale et historique.","…ppartenant à l’immeuble par nature ou destination. Leur maintien en place et leur restauration devront être assurés dans les mêmes conditions que les éléments extérieurs. Des modifications peuvent être autorisées dans le but de l’amélioration de l’habitabilité des locaux notamment hygiène, isolation Des modifications peuvent être autorisées dans le but de l’amélioration de l’habitabilité des locaux notamment hygiène, isolation thermique et acoustique, accessibilité, … sous conditions de ne pas altérer des éléments de valeur patrimoniale et historique. Les immeubles concernés ont un intérêt par la façade urbaine qu’ils constituent, leur gabarit, leur composition, leur typologie et les perspectives qu’ils encadrent. 07-52 La démolition est interdite sauf mention particulière figurant au document graphique. Les modifications autorisées contribuent à…",forte,"Le passage autorise des modifications intérieures pour améliorer l'habitabilité des locaux, notamment l'isolation acoustique, sous réserve de préserver les éléments patrimoniaux. C'est une règle liée aux bâtiments (isolation acoustique intérieure), donc dans le périmètre diagBruit, mais formulée comme une autorisation générale plutôt qu'une prescription stricte.",recommandation,opposable en conformité,autre,False,,validé,
5ef7415de742b3e83e90bd4ca2f8e2f0,PSMV_67482,3_67482_orientations_amenagement_20230707.pdf,,occurrence_locale,zone_specifique,validé,Plan de Sauvegarde et de Mise en Valeur (PSMV) STRASBOURG,Strasbourg,OAP,https://www.geoportail-urbanisme.gouv.fr/api/document/5ef7415de742b3e83e90bd4ca2f8e2f0/files/67482_orientations_amenagement_20230707.pdf,page,page 22,,"maintenir le jardin comme lieu de confort, calme, et rafraîchissement","…ncernent tant le patrimoine bâti que l’espace paysager. La dégradation du site, notamment due à l’usage du lieu néces- site de trouver aujourd’hui le bon équilibre entre usage / conservation et valorisation. Le secteur représente également un fort enjeu écologique par son rôle de poumon vert au cœur maintenir le jardin comme lieu de confort, calme, et rafraîchissement Nb : Le par cet les clôtures sont partiellement protégés au titre des monuments historiques. J Destination du site J ComPosition du ParC J Paysage et environnement  Conservation de la mission d’enseignement et de  Préservation et mise en valeur de l’esprit du lieu  Préservation et mise en valeur…",forte,"Le passage évoque la préservation du jardin comme 'lieu de confort, calme, et rafraîchissement', ce qui constitue une recommandation de préservation d'une zone calme dans le cadre d'une OAP sur un site patrimonial précis (jardin/parc), donc à portée géométrique spécifique et non un simple renvoi au classement sonore ou au PEB.",recommandation,opposable en compatibilité,preservation_zone_calme,False,,validé,
5ef7415de742b3e83e90bd4ca2f8e2f0,PSMV_67482,4_67482_orientations_amenagement_20230707.pdf,,occurrence_locale,zone_specifique,validé,Plan de Sauvegarde et de Mise en Valeur (PSMV) STRASBOURG,Strasbourg,OAP,https://www.geoportail-urbanisme.gouv.fr/api/document/5ef7415de742b3e83e90bd4ca2f8e2f0/files/67482_orientations_amenagement_20230707.pdf,page,page 26,"PSMV ""abords de la Cathédrale""",Améliorer le confort sonore par l’introduction de végétal.,"….  Interdire l’accessibilité des véhicules et le station- en valeur. La fréquentation touristique importante du lieu induit nement. de nombreuses terrasses et espaces extérieurs des com- L’espace doit rester prioritairement voué aux déplace- merces sur l’espace public. Il est important de cadrer et Améliorer le confort sonore par l’introduction de végétal. végétal. Le maintien d’un espace dégagé offre la possibilité de créer un marché, ce qui permet, à la fois de retrouver une vocation historique de la place mais aussi, pour les habi- tants et riverains, de se la réapproprier.  Intégrer des éléments urbains de confort ou de multiservice tout en limit…",moyenne,"Le passage évoque une recommandation d'aménagement urbain visant à 'améliorer le confort sonore par l'introduction de végétal' sur une place publique spécifique. Il ne s'agit pas d'un renvoi au classement sonore ou au PEB, mais d'une règle autonome propre à l'OAP concernant cet espace particulier. La formulation est cependant coupée entre le passage et le contexte après, ce qui limite la clarté de l'extrait.",recommandation,opposable en compatibilité,autre,False,,validé,"Le PSMV recommande d'""Améliorer le confort sonore par l’introduction de végétal"", attention, concrètement cela peut etre complexe"
5ef7415de742b3e83e90bd4ca2f8e2f0,PSMV_67482,4_67482_reglement_20230707.pdf,,occurrence_locale,administrative,validé,Plan de Sauvegarde et de Mise en Valeur (PSMV) STRASBOURG,Strasbourg,PSMV,https://www.geoportail-urbanisme.gouv.fr/api/document/5ef7415de742b3e83e90bd4ca2f8e2f0/files/67482_reglement_20230707.pdf,alinea,Article 4,PSMV,Le remplacement d’une menuiserie est autorisé à l’identique des dispositions historiques et en cohérence avec la datation de la façade : • en raison de l’état de dégradation de la menuiserie existante et du besoin d’amélioration thermique et acoustique,"…menuiserie sont : lexique annexé • La modification d’une porte sur gonds pour repose dans un cadre dans le cas d’absence de dégagement formant un sas thermique. Le cadre dormant devra être le plus discret possible. • La modification pour motorisation. Les dispositifs de motorisation sont dissimulés. Le remplacement d’une menuiserie est autorisé à l’identique des dispositions historiques et en cohérence avec la datation de la façade : • en raison de l’état de dégradation de la menuiserie existante et du besoin d’amélioration thermique et acoustique • pour restituer un état historique connu afin de requalifier une façade, notamment une double menuiserie extérieure, ou intérieure. La restitution du matériau, du dessin et des profils des dispositions historiques est imposée. Création de menuiserie La création d’une menuiserie est autorisée : • po…",forte,"Le passage autorise le remplacement d'une menuiserie ancienne à l'identique en cas de besoin d'amélioration acoustique, ce qui constitue une règle relative aux bâtiments (menuiseries) et à leur isolement phonique, dans le périmètre diagBruit. Il ne s'agit pas d'un renvoi au classement sonore ou au PEB, mais d'une prescription patrimoniale propre au PSMV encadrant les travaux d'amélioration acoustique des menuiseries.",prescription,opposable en conformité,autre,False,,validé,
